t,altitude_m,apoapsis_m,speed_m_s,vertical_speed_m_s,mass_kg,throttle
24.12000000052649,6903.778318905272,26288.76425842161,598.6790358544176,598.6657070078741,19845.958984375,1.0
24.12000000052649,6903.778318905272,26288.76425842161,598.6790358544176,598.6657070078741,19845.958984375,1.0
24.140000000526925,6915.765158648952,26345.60446872376,599.3382885838823,599.3249144753644,19839.642578125,1.0
24.140000000526925,6915.765158648952,26345.60446872376,599.3382885838823,599.3249144753644,19839.642578125,1.0
24.140000000526925,6915.765158648952,26345.60446872376,599.3382885838823,599.3249144753644,19839.642578125,1.0
24.140000000526925,6915.765158648952,26345.60446872376,599.3382885838823,599.3249144753644,19839.642578125,1.0
24.16000000052736,6927.765192236402,26402.546850908897,599.997986776717,599.9845672495443,19833.328125,1.0
24.16000000052736,6927.765192236402,26402.546850908897,599.997986776717,599.9845672495443,19833.328125,1.0
24.16000000052736,6927.765192236402,26402.546850908897,599.997986776717,599.9845672495443,19833.328125,1.0
24.180000000527798,6939.778427352663,26459.591499726055,600.6581291938762,600.6446641679039,19827.01171875,1.0
24.180000000527798,6939.778427352663,26459.591499726055,600.6581291938762,600.6446641679039,19827.01171875,1.0
24.180000000527798,6939.778427352663,26459.591499726055,600.6581291938762,600.6446641679039,19827.01171875,1.0
24.180000000527798,6939.778427352663,26459.591499726055,600.6581291938762,600.6446641679039,19827.01171875,1.0
24.200000000528235,6951.804873907124,26516.73848565179,601.3187145199464,601.3052039129994,19820.6953125,1.0
24.200000000528235,6951.804873907124,26516.73848565179,601.3187145199464,601.3052039129994,19820.6953125,1.0
24.200000000528235,6951.804873907124,26516.73848565179,601.3187145199464,601.3052039129994,19820.6953125,1.0
24.200000000528235,6951.804873907124,26516.73848565179,601.3187145199464,601.3052039129994,19820.6953125,1.0
24.22000000052867,6963.844540213468,26573.987892181496,601.9797416402566,601.9661853699868,19814.380859375,1.0
24.22000000052867,6963.844540213468,26573.987892181496,601.9797416402566,601.9661853699868,19814.380859375,1.0
24.22000000052867,6963.844540213468,26573.987892181496,601.9797416402566,601.9661853699868,19814.380859375,1.0
24.240000000529108,6975.897434926126,26631.33978673024,602.641209204925,602.6276071874979,19808.064453125,1.0
24.240000000529108,6975.897434926126,26631.33978673024,602.641209204925,602.6276071874979,19808.064453125,1.0
24.240000000529108,6975.897434926126,26631.33978673024,602.641209204925,602.6276071874979,19808.064453125,1.0
24.240000000529108,6975.897434926126,26631.33978673024,602.641209204925,602.6276071874979,19808.064453125,1.0
24.260000000529544,6987.963567527011,26688.794244316872,603.3031159552437,603.289468111093,19801.748046875,1.0
